,0,1,2,3,4,5
0,0.22839834,0.97490543,0.38804504,0.755156,0.5919112,0.4218272
1,0.2962989,0.9675944,0.48614436,0.85687196,0.6096409,0.5284407
2,-0.26415473,-0.9652233,-0.3449808,-0.87036526,-0.55959374,-0.6142807
3,0.23828088,0.9200728,0.39147437,0.7223285,0.59849817,0.4822615
4,-0.23328978,-0.914845,-0.29922283,-0.8035656,-0.5351303,-0.5195701
5,0.24939725,1.0137633,0.40252873,0.80404305,0.50083756,0.5331293
6,-0.39084235,-0.9812489,-0.70521706,-0.73258716,-0.94877714,-0.45299244
7,0.28379607,0.98601663,0.45022774,0.85961974,0.64612496,0.6020693
8,-0.37130502,-1.0289978,-0.5875582,-0.7955293,-0.7195418,-0.55144155
9,-0.41602838,-1.0070902,-0.6719838,-0.68934953,-0.93640417,-0.4718685
10,0.28151157,0.96502936,0.47204039,0.7636839,0.7560695,0.4198499
11,-0.2713849,-0.8936648,-0.39777255,-0.76736987,-0.7576069,-0.59733576
12,-0.26969314,-0.9221202,-0.43562785,-0.7269415,-0.73797977,-0.3753365
13,0.26161125,1.0058874,0.4147486,0.9142395,0.50239074,0.6933375
14,-0.34317136,-0.91090566,-0.6496881,-0.62413186,-0.7909057,-0.3279256
15,0.25394675,1.0210449,0.35412288,0.90588987,0.46489763,0.65648156
16,0.23291785,0.91023904,0.34978873,0.7330252,0.5435245,0.45221385
17,0.2023266,0.8837326,0.33985826,0.7078277,0.63532704,0.39970085
18,0.24368471,0.9110715,0.42180192,0.70393527,0.8187134,0.45003942
19,-0.31295282,-0.95294285,-0.6068226,-0.6282397,-0.88044846,-0.3870784
20,-0.2959597,-1.0271899,-0.44481635,-0.87272775,-0.6547307,-0.6190886
21,0.26132247,0.90793264,0.47791126,0.5896714,0.73767436,0.35301915
22,-0.31803742,-1.017085,-0.4916289,-0.8940206,-0.73344296,-0.6515172
23,0.21668096,0.9447541,0.34058714,0.7925346,0.5835379,0.47212565
24,-0.24359755,-0.94271785,-0.34996724,-0.82872164,-0.64596814,-0.6109156
25,0.21127898,0.9360979,0.3395811,0.7832512,0.6264938,0.5872047
26,0.21049044,0.8945248,0.3489233,0.7454718,0.5648554,0.41778615
27,0.35246778,0.9493796,0.66935235,0.64049673,0.77747995,0.4438182
28,-0.40950578,-0.96713954,-0.6343047,-0.7853315,-0.94958645,-0.40424684
29,0.19817564,0.92925495,0.27975827,0.79538727,0.5336848,0.49366167
30,-0.3984058,-1.0039556,-0.63886136,-0.8029714,-0.89598674,-0.5266591
31,0.18809949,0.96140105,0.30874437,0.75703347,0.45073596,0.5375094
32,0.33935493,0.970322,0.5282971,0.65256166,0.6966081,0.5096316
33,0.17897312,0.91065216,0.35040385,0.6505294,0.5714477,0.45652983
34,-0.3982167,-1.0444719,-0.6246154,-0.9306744,-0.6901107,-0.60862106
35,0.23456955,0.93123144,0.41024667,0.6903919,0.6631487,0.42571214
36,0.2818955,0.95359105,0.47543517,0.7671809,0.6796095,0.5186492
37,-0.39293766,-0.94236547,-0.6944526,-0.6860378,-0.9110517,-0.43353364
38,0.28449786,0.9502283,0.53670263,0.6289022,0.74944925,0.4361684
39,-0.42107433,-0.9953711,-0.6884182,-0.72216207,-0.87188447,-0.4399275
40,0.23769574,0.9504102,0.31882194,0.8496811,0.572949,0.66405433
41,0.25590292,0.9371476,0.43073,0.7811129,0.65175253,0.46359608
42,-0.31095013,-1.0012398,-0.4771468,-0.8918804,-0.67413974,-0.63491005
43,-0.24092376,-0.92004114,-0.3404942,-0.79879576,-0.60726035,-0.48303694
44,0.29175287,0.95727855,0.5401156,0.6911949,0.62761796,0.40167618
45,-0.28642794,-0.96214205,-0.49302122,-0.7690768,-0.7732713,-0.47924754
46,0.24745782,0.9107561,0.47974992,0.6083225,0.72971874,0.3762475
47,-0.41611958,-1.0187751,-0.67020524,-0.8205018,-0.83590096,-0.51442546
48,0.28287864,0.9861675,0.5151891,0.768304,0.63859105,0.48281443
49,-0.31568885,-0.9705105,-0.48084745,-0.79697293,-0.8398752,-0.5676276
50,-0.33930758,-0.9720973,-0.53813225,-0.7940407,-0.8068959,-0.48979992
51,0.30969632,1.0015512,0.4666517,0.82833576,0.5502116,0.5387104
52,0.19531241,0.8949247,0.32696104,0.59102297,0.5703817,0.37143496
53,0.25156382,1.0110338,0.41499075,0.850427,0.64518875,0.67213386
54,-0.36110193,-0.9594776,-0.629708,-0.7141594,-0.87059176,-0.42493847
55,0.23100689,0.9327618,0.37504706,0.802344,0.58656806,0.50335664
56,0.2991838,0.94937104,0.523675,0.7707947,0.72478867,0.5254963
57,-0.2896941,-0.9671843,-0.43028373,-0.8322091,-0.8116628,-0.57959336
58,-0.443964,-0.9748671,-0.7854301,-0.7380206,-0.915343,-0.44027022
59,-0.37151998,-0.9143973,-0.684848,-0.6172758,-0.88684714,-0.34622493
60,0.27446494,0.9572775,0.4773116,0.7432142,0.67847276,0.4276456
61,-0.25538725,-0.9950749,-0.3911031,-0.8749995,-0.5383415,-0.5797988
62,-0.36518466,-0.95633537,-0.6405722,-0.7285914,-0.81344616,-0.44087148
63,-0.37796164,-1.0381999,-0.5466426,-0.90877783,-0.65204495,-0.571912
64,-0.41526714,-1.0199202,-0.7274864,-0.84000874,-0.9457616,-0.49992052
65,-0.29587835,-0.9477718,-0.54238355,-0.6859793,-0.7837651,-0.41034818
66,0.31637523,0.95183897,0.59001255,0.7226925,0.80032116,0.43314496
67,0.2874432,0.9802538,0.4603123,0.87993777,0.57686365,0.6024183
68,-0.2664527,-0.9106456,-0.4041536,-0.7463066,-0.54426455,-0.40961963
69,0.19817625,0.9195489,0.34677157,0.68020046,0.6190491,0.36914578
70,-0.37414345,-0.9936528,-0.6379501,-0.7236395,-0.9074313,-0.48700407
71,-0.34053293,-0.96368754,-0.6010097,-0.75405324,-0.8476447,-0.43740174
72,-0.25796816,-0.919416,-0.39673772,-0.7854216,-0.6546154,-0.51188123
73,-0.29134035,-0.98098,-0.38784844,-0.88223755,-0.6029964,-0.6018146
74,0.3295364,1.0097096,0.55561167,0.8309567,0.7266237,0.4909684
75,-0.40600514,-0.90560454,-0.7775039,-0.5646332,-0.9331812,-0.33690763
76,-0.33118856,-0.9460001,-0.61054736,-0.5621413,-0.78102034,-0.35910657
77,0.24847782,0.9766267,0.39700964,0.80008435,0.596905,0.516857
78,-0.28525206,-0.95308995,-0.48264918,-0.69210297,-0.7118055,-0.4243673
79,-0.27168882,-0.9812615,-0.4237651,-0.8582291,-0.6309917,-0.58996195
80,0.24455787,0.9362121,0.4077279,0.7746679,0.66431504,0.4489268
81,-0.4418412,-0.7959616,-0.75174445,-0.44246176,-0.9107212,-0.28684855
82,-0.2739098,-0.95243126,-0.4545913,-0.8088337,-0.6858877,-0.49362725
83,0.28463924,1.0123584,0.45806864,0.8447716,0.6268091,0.5652824
84,0.27001888,0.979891,0.44652826,0.78514796,0.7347794,0.44882226
85,-0.36720031,-0.98805374,-0.62929237,-0.7279631,-0.6415165,-0.44933617
86,-0.31686896,-0.96483684,-0.54554874,-0.77659327,-0.79666334,-0.4504303
87,0.24702935,0.9528131,0.34280348,0.7895654,0.57463557,0.4790489
88,-0.31940106,-0.9780563,-0.55425733,-0.74847275,-0.6565256,-0.43616262
