training,sampling
770.7496695518494,0.9222078323364258
468.59479880332947,1.231198787689209
464.7093183994293,0.612241268157959
240.81538224220276,0.676814079284668
410.1741421222687,0.9500470161437988
448.9324429035187,0.6549155712127686
303.737140417099,0.6429288387298584
277.5013415813446,0.6492469310760498
476.0574150085449,0.6249990463256836
346.2285666465759,0.6862852573394775
