training,sampling
158.8470904827118,0.17647576332092285
178.58337235450745,0.2005157470703125
142.42836904525757,0.12355351448059082
157.20101189613342,0.22139286994934082
251.41383409500122,0.12434124946594238
243.05299615859985,0.12538647651672363
175.81706714630127,0.13589835166931152
255.93854188919067,0.1248788833618164
214.85955548286438,0.22045421600341797
141.0246810913086,0.20159578323364258
