,0,1,2,3,4,5
0,0.19492464,0.9043095,0.27918866,0.7819078,0.3765114,0.48010027
1,0.17619672,0.8778384,0.27560177,0.7401577,0.38060662,0.4959509
2,0.21211553,0.9228908,0.35362518,0.8080098,0.4587234,0.4983384
3,0.22543453,0.95161915,0.38098717,0.7690052,0.51534724,0.46898642
4,0.13952874,0.8942342,0.2529079,0.6761796,0.3240801,0.41717643
5,0.18499221,0.88969374,0.30111846,0.7232838,0.40334487,0.41903207
6,0.18236564,0.9702029,0.24924316,0.88031137,0.32315627,0.57457083
7,0.17314593,0.9358018,0.2505604,0.8598633,0.34097028,0.550047
8,0.17140673,0.92186236,0.29281068,0.78819877,0.4053091,0.536568
9,0.15873681,0.9524293,0.23759335,0.82398385,0.3322661,0.551685
10,0.18823186,0.9537999,0.29328734,0.8608924,0.39839816,0.52321833
11,0.19434677,0.85973483,0.3220978,0.7174503,0.36270952,0.47920862
12,0.18302406,0.9182261,0.30630353,0.79014325,0.35616148,0.51211405
13,0.1964132,0.8883998,0.34986675,0.6952235,0.4398196,0.39774406
14,0.20815228,0.92677516,0.3081499,0.82815784,0.39593053,0.5186789
15,0.21263948,0.90497154,0.2870008,0.72710407,0.38127178,0.49353972
16,0.17945977,0.9114678,0.28078583,0.6728398,0.36533862,0.4323647
17,0.18503776,0.88861436,0.31700492,0.69052833,0.38334,0.4266604
18,0.18258893,0.87098676,0.2788603,0.6640533,0.36238438,0.39924806
19,0.22447279,0.94695646,0.31195325,0.92200184,0.37757286,0.6512374
20,0.21358341,0.9507958,0.34773484,0.846067,0.39012372,0.6342516
21,0.20113918,0.8976082,0.3034643,0.8141232,0.37217662,0.50619584
22,0.15279238,0.9379402,0.20670289,0.85398084,0.33547014,0.5789669
23,0.18368796,0.96412027,0.26312107,0.8721736,0.34982365,0.62473136
24,0.18583237,0.9225284,0.29801953,0.7215036,0.39434588,0.43891695
25,0.15109181,0.89002645,0.24899153,0.7687402,0.31845295,0.43852356
