training,sampling
95.96990919113159,0.1334075927734375
194.74187850952148,0.14129042625427246
139.56283926963806,0.0830683708190918
129.31680464744568,0.09511637687683105
130.66382598876953,0.09884452819824219
147.03449416160583,0.08818745613098145
182.60263919830322,0.0977942943572998
400.55776047706604,0.09216737747192383
228.05185461044312,0.08410811424255371
108.96751046180725,0.09570431709289551
