training,sampling
208.39087510108948,0.24717497825622559
258.23203206062317,0.18678617477416992
241.52686166763306,0.18884825706481934
212.87619972229004,0.3246755599975586
303.9913992881775,0.38272595405578613
371.1692900657654,0.2090315818786621
159.35730695724487,0.19604945182800293
269.81441473960876,0.3214280605316162
167.62630438804626,0.20068907737731934
338.29408502578735,0.19147586822509766
