,0,1,2,3,4,5
0,0.384041,0.9754051,0.7056128,0.6814985,0.86271936,0.43449226
1,0.266343,0.9179298,0.438966,0.72200847,0.73621345,0.40687144
2,0.33255422,0.9568052,0.38701418,0.86016285,0.6902879,0.550438
3,0.29260063,0.99524236,0.39693382,0.89447784,0.6750068,0.5964566
4,0.25811574,0.96696675,0.4336888,0.7325848,0.6384274,0.46499464
5,-0.41831258,-1.0175258,-0.64237404,-0.9038634,-0.8649682,-0.6558846
6,-0.3677967,-1.0613382,-0.5250371,-0.99610835,-0.6487909,-0.59934807
7,0.2605884,0.8790102,0.45703822,0.63828784,0.7736734,0.36192045
8,-0.35080883,-0.98868495,-0.6050305,-0.78714997,-0.80476344,-0.45190918
9,-0.42065424,-1.0133957,-0.58667,-0.9403568,-0.81227213,-0.5582319
10,0.16862209,0.8658766,0.23280104,0.7596622,0.40297833,0.54942787
11,0.21400419,0.94560087,0.32934007,0.80468035,0.58507556,0.65794575
12,0.36446536,0.98418796,0.5568584,0.81441116,0.73971194,0.44805363
13,-0.3789191,-1.013492,-0.47325227,-0.9243241,-0.71888465,-0.5994437
14,0.27667713,0.9762206,0.39639163,0.8483753,0.6356802,0.535555
15,-0.30765486,-0.99094343,-0.3521864,-0.9268435,-0.58178025,-0.7299296
16,-0.3219088,-0.8396582,-0.427721,-0.64542276,-0.7833829,-0.36109042
17,0.32242608,0.98562807,0.45314533,0.8831408,0.7488169,0.6523433
18,0.28252298,0.99247897,0.4011246,0.8488865,0.65011674,0.6813441
19,-0.3411195,-0.94323623,-0.5256325,-0.7817719,-0.816867,-0.45343485
20,0.32789457,1.0283228,0.5345528,0.83404946,0.5780603,0.63703793
21,0.2528172,0.98608416,0.4334683,0.790706,0.63632166,0.45200598
22,0.17466554,0.86509424,0.3396605,0.6589311,0.59698033,0.4260595
23,0.28970507,1.0113348,0.4554997,0.8607016,0.5992076,0.7299262
24,0.38198176,0.9659371,0.651453,0.761797,0.7490732,0.44186917
25,-0.27580044,-0.8818368,-0.21378228,-0.7527872,-0.6707087,-0.61783963
26,0.20094424,0.8824593,0.2891764,0.7684329,0.51400065,0.48338684
27,0.3307798,1.0241554,0.6012932,0.825462,0.7137702,0.53416264
28,0.38387975,1.0260676,0.59213454,0.88497114,0.9070597,0.61011994
29,-0.37836692,-1.0592402,-0.487864,-0.95851326,-0.88165754,-0.70250183
30,-0.38399267,-1.0295646,-0.61150515,-0.8888884,-0.8084907,-0.6347579
31,0.29374993,0.84888357,0.5367764,0.4960425,0.8766389,0.32324034
32,0.20195545,0.86708695,0.2219103,0.779457,0.5272529,0.6854634
33,0.23766713,0.8575469,0.2927512,0.7018601,0.6722742,0.4185577
34,0.30514237,0.9586706,0.4608978,0.80923724,0.6636307,0.52720016
35,-0.3292743,-0.9753186,-0.54222053,-0.7566605,-0.9010475,-0.49465156
36,0.21232063,0.9154438,0.3986654,0.66881764,0.50347745,0.46643364
37,0.22248933,0.95789367,0.34989068,0.8027222,0.6698009,0.5954448
38,-0.40370676,-1.022386,-0.51918083,-0.9079563,-0.8247693,-0.63424015
39,0.21957935,0.8750417,0.31347892,0.77416444,0.5528039,0.5473542
40,0.24901858,0.9717964,0.2742483,0.88445246,0.50410503,0.6497459
41,-0.39185572,-0.9948031,-0.51382846,-0.841785,-0.8932982,-0.66762596
42,0.30577788,0.96120465,0.5320661,0.6330864,0.7843132,0.40129784
43,0.2819424,0.9210844,0.5402753,0.5304065,0.7919337,0.42228666
44,-0.3960262,-1.0065007,-0.62800586,-0.7787222,-0.9137738,-0.5179781
45,0.26518118,0.94508225,0.3043154,0.8666823,0.5399903,0.68125343
46,0.20352842,0.9069448,0.34973624,0.6241184,0.6450907,0.4277895
47,0.37899736,0.9665672,0.6247473,0.6168991,0.97220385,0.44116086
48,0.2845823,0.9694856,0.40904683,0.8763065,0.6161495,0.62110937
49,0.2919185,0.8995205,0.5058677,0.6434126,0.8151298,0.36561581
50,0.35010517,0.9763595,0.5162309,0.8451829,0.7567251,0.52450126
51,0.383385,0.97355705,0.6980625,0.7105877,0.75429744,0.4090168
52,0.18984868,0.91517645,0.30586323,0.7664224,0.72288364,0.65829086
53,0.2275935,0.943469,0.4127796,0.70477504,0.60204387,0.44401008
54,0.3113002,0.9611461,0.5478033,0.84381413,0.73375803,0.48368922
55,0.23247676,0.9109914,0.3312501,0.81509423,0.5107002,0.54734176
56,0.29401493,0.9778285,0.5235314,0.7476734,0.89817595,0.46936312
57,0.2873233,0.94378793,0.52224565,0.6828475,0.78012264,0.41162834
58,0.24375457,0.94808143,0.3749563,0.80430156,0.5909507,0.52795655
59,-0.4194568,-1.003951,-0.7169409,-0.7170962,-0.77615654,-0.43750852
60,0.20535412,0.90908927,0.34195164,0.76628613,0.5960442,0.5882904
61,-0.47939017,-0.99499905,-0.6793139,-0.70333517,-0.99658525,-0.54369813
62,-0.42504543,-1.0659177,-0.66151905,-0.99537855,-0.7726897,-0.67061865
63,0.30092204,0.95809966,0.43912888,0.8281823,0.5821254,0.6233854
64,0.26946306,1.0016786,0.50063616,0.7898889,0.47469985,0.669391
65,0.3347027,0.9223194,0.50023204,0.8377007,0.7521678,0.54553
66,0.18526828,0.81899494,0.37874854,0.5849052,0.6887137,0.39115015
67,0.3041167,0.97417295,0.4434874,0.8602272,0.7370821,0.5283923
68,-0.4465365,-1.0031639,-0.7522293,-0.7307893,-0.98067325,-0.46778604
69,0.26298177,0.96315724,0.39254284,0.88666964,0.49814767,0.64111227
70,-0.3011763,-0.9901864,-0.43155444,-0.8924969,-0.6418382,-0.63570976
71,-0.3166757,-1.025633,-0.44014502,-0.9516249,-0.5400752,-0.63609046
72,-0.354831,-1.0474293,-0.49465796,-0.97041327,-0.5869411,-0.6943653
73,0.22649464,0.95747024,0.33795235,0.86279845,0.48597726,0.65123737
74,0.22935657,0.94230235,0.3574723,0.8215153,0.53459436,0.54118466
75,0.22384478,0.934181,0.27921373,0.8391945,0.54718137,0.6075304
76,0.29130247,0.9492701,0.3378688,0.86142474,0.6608828,0.5925329
77,0.24759376,0.9177777,0.3137677,0.8078054,0.6179815,0.660522
78,0.32760307,0.97463596,0.61994845,0.7530445,0.78136635,0.42930266
79,0.26097932,0.941937,0.46412385,0.7740382,0.75081784,0.4825569
80,-0.40151235,-0.962502,-0.45157486,-0.75331795,-0.9553033,-0.5702408
81,-0.4085085,-0.98547363,-0.64976484,-0.7959323,-0.8835428,-0.47569647
82,0.23693989,0.97242206,0.39120197,0.86818385,0.6455344,0.5261281
