training,sampling
66.42006993293762,0.09109258651733398
141.53527426719666,0.03882002830505371
131.71467423439026,0.03615593910217285
180.1310636997223,0.03881239891052246
130.4236605167389,0.03560972213745117
144.15697383880615,0.061862945556640625
121.62306356430054,0.036325931549072266
134.76217913627625,0.15848755836486816
147.40394139289856,0.06311631202697754
104.66532516479492,0.05610394477844238
